artifact;repo
org.apache.karaf.shell:shell;https://gitbox.apache.org/repos/asf/karaf
org.apache.myfaces.tobago:tobago-config-myfaces;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.karaf.tooling:tooling;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-dump-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.juddi.example:example-vsv-validator;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi.git
org.apache.karaf.itests:tests;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-mbean-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-jaas-example-app;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-engine-spark;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.tooling:karaf-services-maven-plugin;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-soap-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-soap-example-scr;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-soap-example-api;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-soap-example-provider;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.karaf.log:org.apache.karaf.log.command;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.karaf.webconsole:webconsole;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-soap-example-client;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-provider-identity-assertion-common;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-http-resource-example-whiteboard;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.obr:org.apache.karaf.obr.core;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-service-knoxsso;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf:org.apache.karaf.client;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-metadata-server;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.archetypes:karaf-kar-archetype;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-jpa-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.diagnostic:diagnostic;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-war-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.jena:jena-fuseki-access;https://gitbox.apache.org/repos/asf/jena
org.apache.karaf.jms:jms;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.bundle:org.apache.karaf.bundle.command;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.kylin:kylin-common-booter;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.region:org.apache.karaf.region.core;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.karaf.examples:karaf-scheduler-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-command-example-provider;https://gitbox.apache.org/repos/asf/karaf
org.apache.juddi:juddi-rest-cxf;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.jena:jena-jdbc-driver-bundle;https://gitbox.apache.org/repos/asf/jena
org.apache.metamodel:MetaModel-mongodb-common;https://gitbox.apache.org/repos/asf/metamodel
org.apache.karaf.scr.examples:org.apache.karaf.scr.examples.service;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.karaf.jaas:jaas;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-provider-security-authc-anon;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.demos:dump;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-bundle-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.myfaces.core.internal:myfaces-impl-shared-public;https://gitbox.apache.org/repos/asf/myfaces-master-pom
org.apache.karaf.profile:org.apache.karaf.profile.core;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-config-example-scr;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.bundle:org.apache.karaf.bundle.blueprintstate;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.decanter:org.apache.karaf.decanter.kibana-6.x;https://gitbox.apache.org/repos/asf?p=karaf-decanter.git
org.apache.karaf.demos:org.apache.karaf.demos.command;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-query;https://gitbox.apache.org/repos/asf/kylin
org.apache.kylin:kylin-internal-catalog;https://gitbox.apache.org/repos/asf/kylin
org.apache.kylin:kylin-streaming;https://gitbox.apache.org/repos/asf/kylin
org.apache.myfaces.tobago:tobago-config-mojarra;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.karaf.audit:org.apache.karaf.audit.core;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-sparder;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.diagnostic:org.apache.karaf.diagnostic.command;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-config-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.jpa:jpa-parent;https://gitbox.apache.org/repos/asf/karaf
org.apache.myfaces.tobago:tobago-example-assembly;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.karaf.jaas.blueprint:blueprint;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-graphql-example-websocket;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.jms:org.apache.karaf.jms.core;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-service-storm;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.decanter.appender:org.apache.karaf.decanter.appender.elasticsearch-native-2.x;https://gitbox.apache.org/repos/asf?p=karaf-decanter.git
org.apache.karaf.decanter.alerting:org.apache.karaf.decanter.alerting.command;https://gitbox.apache.org/repos/asf?p=karaf-decanter.git
org.apache.karaf.jpa:hibernate;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.juddi:juddiv3-war-repl;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.metamodel:MetaModel;https://gitbox.apache.org/repos/asf/metamodel
org.apache.karaf:org.apache.karaf.event;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-camel-example-blueprint;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.features:org.apache.karaf.features.obr;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.diagnostic:org.apache.karaf.diagnostic.boot;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-provider-identity-assertion-switchcase;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-release-common;https://gitbox.apache.org/repos/asf/knox
org.apache.kylin:kylin-tool;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.examples:karaf-cdi-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-test-release;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.cellar.samples.dosgi.greeter:org.apache.karaf.cellar.samples.dosgi.greeter.service;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.myfaces.core:myfaces-test;https://gitbox.apache.org/repos/asf/myfaces-master-pom
org.apache.karaf.examples:karaf-jpa-example-provider-ds-openjpa;https://gitbox.apache.org/repos/asf/karaf
org.apache.juddi.example:juddi-examples;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.knox:gateway-i18n-logging-sl4j;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-servlet-example-scr;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.scr:org.apache.karaf.scr.examples;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-service-webhdfs;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.bundle:bundle;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.features:specs;https://gitbox.apache.org/repos/asf/karaf
org.apache.myfaces.tobago:tobago-example-demo;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.knox:gateway-service-admin;https://gitbox.apache.org/repos/asf/knox
org.apache.kylin:kylin-core-metrics;https://gitbox.apache.org/repos/asf/kylin
org.apache.knox:gateway-provider-security-pac4j;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-blueprint-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-rest-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.instance:org.apache.karaf.instance.core;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-scr-example-provider;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-spark-common;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.examples:karaf-bundle-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-docker-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.itests:itests;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-bundle-example-client;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.instance:instance;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.cellar:org.apache.karaf.cellar.utils;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.karaf.examples:karaf-war-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:apache-karaf-examples;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:hadoop-examples;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-provider-rewrite;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-openapi-ui;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-jpa-example-provider-blueprint-openjpa;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-provider-security-shiro;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.bundle:org.apache.karaf.bundle.springstate;https://gitbox.apache.org/repos/asf/karaf
org.apache.juddi.juddi-docs:juddi-client-guide;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.karaf.examples:karaf-docker-example-dynamic-dist;https://gitbox.apache.org/repos/asf/karaf
org.apache.juddi.juddi-docs:juddi-guide;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.karaf.jaas.blueprint:org.apache.karaf.jaas.blueprint.config;https://gitbox.apache.org/repos/asf/karaf
org.apache.myfaces.buildtools:myfaces-builder-plugin;https://gitbox.apache.org/repos/asf/myfaces-build-tools
org.apache.myfaces.tobago:tobago-example-sandbox;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.knox:gateway-discovery-ambari;https://gitbox.apache.org/repos/asf/knox
org.apache.kylin:kylin-engine-build-sdk;https://gitbox.apache.org/repos/asf/kylin
org.apache.kylin:kylin-soft-affinity-cache;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.region:org.apache.karaf.region.command;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.karaf.examples:karaf-itest-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.service:service;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.system:org.apache.karaf.system.command;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.jena:jena-rdfpatch;https://gitbox.apache.org/repos/asf/jena
org.apache.karaf.examples:karaf-servlet-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-metadata-feign-api;https://gitbox.apache.org/repos/asf/kylin
org.apache.juddi:juddi-core-openjpa;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.karaf.cave.deployer:org.apache.karaf.cave.deployer.rest;https://gitbox.apache.org/repos/asf?p=karaf-cave.git
org.apache.karaf.examples:karaf-url-namespace-handler-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.wrapper:wrapper;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.jena:jena-geosparql;https://gitbox.apache.org/repos/asf/jena
org.apache.karaf.examples:karaf-config-example-managed-factory;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.http:http;https://gitbox.apache.org/repos/asf/karaf
org.apache.myfaces.tobago:tobago-theme-roxborough;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.karaf.examples:karaf-rest-example-api;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-rest-example-scr;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.cave.server:org.apache.karaf.cave.server.management;https://gitbox.apache.org/repos/asf?p=karaf-cave.git
org.apache.knox:gateway-provider-security-jwt;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-demo-ldap;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.specs:specs;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-provider-rewrite-step-secure-query;https://gitbox.apache.org/repos/asf/knox
org.apache.jena:jena-osgi-features;https://gitbox.apache.org/repos/asf/jena.git
org.apache.karaf.obr:org.apache.karaf.obr.command;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.lucene:lucene-solr-grandparent;https://gitbox.apache.org/repos/asf/lucene-solr
org.apache.karaf.specs:org.apache.karaf.specs.java.xml;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-service-knoxssout;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-scr-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-jpa-example-provider-ds-hibernate;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf:scheduler;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.cellar.http:org.apache.karaf.cellar.http.balancer;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.knox:gateway-service-jkg;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-bundle-example-provider;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.archetypes:karaf-assembly-archetype;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-core-job;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.examples:karaf-jpa-example-command;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.cave:manual;https://gitbox.apache.org/repos/asf?p=karaf-cave.git
org.apache.karaf.examples:karaf-jpa-example-provider-ds;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-second-storage-clickhouse-it;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.examples:karaf-http-resource-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.jena:jena-fuseki-ui;https://gitbox.apache.org/repos/asf/jena
org.apache.karaf.deployer:org.apache.karaf.deployer.wrap;https://gitbox.apache.org/repos/asf/karaf
org.apache.jena:jena-serviceenhancer;https://gitbox.apache.org/repos/asf/jena
org.apache.karaf.examples:karaf-websocket-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-http-resource-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.myfaces.tobago:tobago-config-dev;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.myfaces.tobago:tobago-tool;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.karaf.examples:karaf-jaas-example-war;https://gitbox.apache.org/repos/asf/karaf
org.apache.metamodel:MetaModel-spring;https://gitbox.apache.org/repos/asf/metamodel
org.apache.karaf.examples:karaf-jaas-example-wab;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.cellar:org.apache.karaf.cellar.obr;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.karaf.examples:karaf-jdbc-example-api;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.services:org.apache.karaf.services.interceptor;https://gitbox.apache.org/repos/asf/karaf
org.apache.myfaces.core.extensions.quarkus:myfaces-quarkus-deployment;https://gitbox.apache.org/repos/asf/myfaces-master-pom
org.apache.knox:gateway-performance-test;https://gitbox.apache.org/repos/asf/knox
org.apache.kylin:kylin-core-storage;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.examples:karaf-scr-example-client;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-url-namespace-handler-example-core;https://gitbox.apache.org/repos/asf/karaf
org.apache.jena:jena-jdbc-driver-mem;https://gitbox.apache.org/repos/asf/jena
org.apache.karaf.maven:maven-parent;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.package:package;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-config-example-managed;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-rec-booter;https://gitbox.apache.org/repos/asf/kylin
org.apache.kylin:kylin-query-common;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.examples:karaf-rest-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-job-service;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf:apache-karaf-minimal;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-rest-example-client-http;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kylin-data-loading-service;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.specs:org.apache.karaf.specs.java.xml.ws;https://gitbox.apache.org/repos/asf/karaf
org.apache.juddi:uddi-tck-base;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.karaf.examples:karaf-scheduler-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.metamodel:MetaModel-mongodb;https://gitbox.apache.org/repos/asf/metamodel
org.apache.karaf.examples:karaf-jdbc-example-provider;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-log-appender-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.archetypes:karaf-feature-archetype;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.decanter:org.apache.karaf.decanter.elasticsearch-head-2.x;https://gitbox.apache.org/repos/asf?p=karaf-decanter.git
org.apache.knox:gateway-test;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.cellar:samples;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.karaf.system:system;https://gitbox.apache.org/repos/asf/karaf
org.apache.lucene:lucene-luke;https://gitbox.apache.org/repos/asf/lucene
org.apache.karaf.features:enterprise-legacy;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.juddi.juddi-docs:juddi-docs;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.kylin:kap-second-storage-clickhouse;https://gitbox.apache.org/repos/asf/kylin
org.apache.knox:gateway-service-nifi-registry;https://gitbox.apache.org/repos/asf/knox
org.apache.mahout:mahout;https://gitbox.apache.org/repos/asf/mahout
org.apache.kylin:kylin-streaming-sdk;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.services:org.apache.karaf.services.eventadmin;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-servlet-example-upload;https://gitbox.apache.org/repos/asf/karaf
org.apache.johnzon:johnzon-jsonb-extras;https://gitbox.apache.org/repos/asf/johnzon
org.apache.knox:gateway-topology-hadoop-xml;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-provider-identity-assertion-hadoop-groups;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.cellar:org.apache.karaf.cellar.dosgi;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.jena:jena-fuseki-geosparql;https://gitbox.apache.org/repos/asf/jena
org.apache.karaf.cave.server:org.apache.karaf.cave.server.command;https://gitbox.apache.org/repos/asf?p=karaf-cave.git
org.apache.karaf.kar:kar;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.cellar:org.apache.karaf.cellar.webconsole;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.karaf.examples:karaf-profile-example;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.juddi:uddi-tck;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.karaf.examples:karaf-jpa-example-provider-blueprint;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-provider-identity-assertion-pseudo;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-servlet-example-annotation;https://gitbox.apache.org/repos/asf/karaf
org.apache.myfaces.tobago:tobago-example-portlet;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.knox:gateway-discovery-cm;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-scr-example-api;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-mbean-example-api;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.service:org.apache.karaf.service.command;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.karaf.cellar.samples.camel.hazelcast:consumer;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.karaf.examples:karaf-mbean-example-scr;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:webhdfs-kerb-test;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-adapter;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.docker:org.apache.karaf.docker.core;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.cellar.samples:http-session-replication;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.karaf.examples:karaf-profile-example-registry;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.jena:jena-fuseki-webapp;https://gitbox.apache.org/repos/asf/jena
org.apache.karaf.instance:org.apache.karaf.instance.command;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.karaf.examples:karaf-mbean-example-provider;https://gitbox.apache.org/repos/asf/karaf
org.apache.kylin:kap-second-storage-ui;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.jms:org.apache.karaf.jms.command;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.juddi.example:juddi-embedded;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi.git
org.apache.knox:gateway-shell;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-command-example-command;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf:demos;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-server-xforwarded-filter;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-util-launcher;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.examples:karaf-jms-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.cave.server:org.apache.karaf.cave.server.http;https://gitbox.apache.org/repos/asf/karaf-cave
org.apache.karaf.examples:karaf-profile-example-dynamic;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.kylin:kylin-source-hive;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.scr:org.apache.karaf.scr.state;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.cave.repository:org.apache.karaf.cave.repository.api;https://gitbox.apache.org/repos/asf?p=karaf-cave.git
org.apache.karaf.examples:karaf-url-namespace-handler-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-config-example-listener;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-jpa-example-provider-api;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-graphql-example-commands;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.decanter:org.apache.karaf.decanter.kibana-4.x;https://gitbox.apache.org/repos/asf?p=karaf-decanter.git
org.apache.knox:gateway-provider-ha;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-service-vault;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-release;https://gitbox.apache.org/repos/asf/knox
org.apache.jena:jena-fuseki-mod-geosparql;https://gitbox.apache.org/repos/asf/jena
org.apache.karaf.cellar:org.apache.karaf.cellar.shell;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.karaf.cellar:http;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.karaf.cellar:org.apache.karaf.cellar.bundle;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.knox:gateway-service-health;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-provider-rewrite-func-inbound-query-param;https://gitbox.apache.org/repos/asf/knox
org.apache.knox:gateway-service-rm;https://gitbox.apache.org/repos/asf/knox
org.apache.kylin:kap-second-storage-core;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.examples:karaf-graphql-example;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-command-example-features;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:webhdfs-test;https://gitbox.apache.org/repos/asf/knox
org.apache.kylin:distributed-lock-ext;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf:karaf-bom;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-rest-example-client-jersey;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.log:log;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-redis-example-service;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.examples:karaf-mbean-example-blueprint;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.demos:demos;https://gitbox.apache.org/repos/asf/karaf
org.apache.karaf.jaas:org.apache.karaf.jaas.jasypt;https://gitbox.apache.org/repos/asf/karaf
org.apache.metamodel:MetaModel-mongodb-mongo2;https://gitbox.apache.org/repos/asf/metamodel
org.apache.knox:gateway-service-knoxtoken;https://gitbox.apache.org/repos/asf/knox
org.apache.kylin:kylin-common-server;https://gitbox.apache.org/repos/asf/kylin
org.apache.kylin:kylin-datasource-service;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.decanter.appender:org.apache.karaf.decanter.appender.elasticsearch-native-1.x;https://gitbox.apache.org/repos/asf?p=karaf-decanter.git
org.apache.karaf.examples:karaf-mbean-example-simple;https://gitbox.apache.org/repos/asf/karaf
org.apache.juddi.juddi-docs:juddi-guide-parent;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.myfaces.tobago:tobago-example-spring-boot;https://gitbox.apache.org/repos/asf/myfaces-tobago
org.apache.karaf.cellar:org.apache.karaf.cellar.kar;https://gitbox.apache.org/repos/asf/karaf-cellar
org.apache.karaf.decanter.appender:org.apache.karaf.decanter.appender.elasticsearch.jest;https://gitbox.apache.org/repos/asf?p=karaf-decanter.git
org.apache.karaf.cave.gateway:org.apache.karaf.cave.gateway.service;https://gitbox.apache.org/repos/asf?p=karaf-cave.git
org.apache.kylin:kylin-common-service;https://gitbox.apache.org/repos/asf/kylin
org.apache.kylin:kylin-query-service;https://gitbox.apache.org/repos/asf/kylin
org.apache.karaf.cave:org.apache.karaf.cave.deployer;https://gitbox.apache.org/repos/asf?p=karaf-cave.git
org.apache.knox:gateway-cm-integration;https://gitbox.apache.org/repos/asf/knox.git
org.apache.johnzon:johnzon-maven-plugin;https://gitbox.apache.org/repos/asf/johnzon
org.apache.mahout:mahout-hdfs;https://gitbox.apache.org/repos/asf/mahout
org.apache.karaf.archetypes:karaf-bundle-archetype;https://gitbox.apache.org/repos/asf/karaf
org.apache.knox:gateway-service-hashicorp-vault;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.cave.deployer:org.apache.karaf.cave.deployer.service;https://gitbox.apache.org/repos/asf?p=karaf-cave.git
org.apache.karaf.wrapper:org.apache.karaf.wrapper.command;https://gitbox.apache.org/repos/asf?p=karaf.git
org.apache.karaf.services:org.apache.karaf.services.interceptor.api;https://gitbox.apache.org/repos/asf/karaf
org.apache.juddi:juddi-client-cli;https://gitbox.apache.org/repos/asf/juddi.git/?p=juddi
org.apache.knox:gateway-service-hbase;https://gitbox.apache.org/repos/asf/knox
org.apache.karaf.cellar.samples.camel.hazelcast:producer;https://gitbox.apache.org/repos/asf/karaf-cellar
